#decoy score
complex.3542.pdb 1037.2853
complex.3543.pdb 1037.2852
complex.3544.pdb 1037.2744
complex.3545.pdb 1037.2130
complex.3546.pdb 1037.1710
complex.3547.pdb 1037.1317
complex.3548.pdb 1037.1074
complex.3549.pdb 1037.0953
complex.3550.pdb 1037.0143
complex.3551.pdb 1036.8898
complex.3552.pdb 1036.8282
complex.3553.pdb 1036.8162
complex.3554.pdb 1036.7931
complex.3555.pdb 1036.6909
complex.3556.pdb 1036.6846
complex.3557.pdb 1036.6066
complex.3558.pdb 1036.6022
complex.3559.pdb 1036.5730
complex.3560.pdb 1036.5299
complex.3561.pdb 1036.4774
complex.3562.pdb 1036.4310
complex.3563.pdb 1036.4152
complex.3564.pdb 1036.2472
complex.3565.pdb 1036.2218
complex.3566.pdb 1036.1949
complex.3567.pdb 1036.1793
complex.3568.pdb 1036.1682
complex.3569.pdb 1036.1311
complex.3570.pdb 1036.0695
complex.3571.pdb 1036.0684
complex.3572.pdb 1036.0663
complex.3573.pdb 1036.0443
complex.3574.pdb 1036.0105
complex.3575.pdb 1035.9955
complex.3576.pdb 1035.9646
complex.3577.pdb 1035.9305
complex.3578.pdb 1035.9050
complex.3579.pdb 1035.8823
complex.3580.pdb 1035.8666
complex.3581.pdb 1035.8552
complex.3582.pdb 1035.8442
complex.3583.pdb 1035.8279
complex.3584.pdb 1035.7606
complex.3585.pdb 1035.7327
complex.3586.pdb 1035.7297
complex.3587.pdb 1035.7263
complex.3588.pdb 1035.6954
complex.3589.pdb 1035.6472
complex.3590.pdb 1035.6377
complex.3591.pdb 1035.6370
complex.3592.pdb 1035.6122
complex.3593.pdb 1035.6025
complex.3594.pdb 1035.5741
complex.3595.pdb 1035.5686
complex.3596.pdb 1035.5620
complex.3597.pdb 1035.5431
complex.3598.pdb 1035.4801
complex.3599.pdb 1035.4744
complex.3600.pdb 1035.4203
complex.3601.pdb 1035.3206
complex.3602.pdb 1035.2898
complex.3603.pdb 1035.2810
complex.3604.pdb 1035.2775
complex.3605.pdb 1035.2748
complex.3606.pdb 1035.2365
complex.3607.pdb 1035.2164
complex.3608.pdb 1035.1957
complex.3609.pdb 1035.1616
complex.3610.pdb 1035.1079
complex.3611.pdb 1035.1051
complex.3612.pdb 1035.0574
complex.3613.pdb 1034.9912
complex.3614.pdb 1034.9150
complex.3615.pdb 1034.8394
complex.3616.pdb 1034.7584
complex.3617.pdb 1034.7107
complex.3618.pdb 1034.6514
complex.3619.pdb 1034.6295
complex.3620.pdb 1034.5986
complex.3621.pdb 1034.5789
complex.3622.pdb 1034.5715
complex.3623.pdb 1034.5701
complex.3624.pdb 1034.5125
complex.3625.pdb 1034.3220
complex.3626.pdb 1034.3081
complex.3627.pdb 1034.2646
complex.3628.pdb 1034.2134
complex.3629.pdb 1034.1826
complex.3630.pdb 1034.1720
complex.3631.pdb 1034.0748
complex.3632.pdb 1033.8710
complex.3633.pdb 1033.8478
complex.3634.pdb 1033.8302
complex.3635.pdb 1033.8301
complex.3636.pdb 1033.7673
complex.3637.pdb 1033.7216
complex.3638.pdb 1033.6178
complex.3639.pdb 1033.6135
complex.3640.pdb 1033.5703
complex.3641.pdb 1033.5283
complex.3642.pdb 1033.5223
complex.3643.pdb 1033.4821
complex.3644.pdb 1033.4401
complex.3645.pdb 1033.3291
complex.3646.pdb 1033.3264
complex.3647.pdb 1033.2339
complex.3648.pdb 1033.2120
complex.3649.pdb 1033.2114
complex.3650.pdb 1033.1921
complex.3651.pdb 1033.1428
complex.3652.pdb 1033.0765
complex.3653.pdb 1033.0535
complex.3654.pdb 1033.0404
complex.3655.pdb 1033.0276
complex.3656.pdb 1033.0240
complex.3657.pdb 1033.0150
complex.3658.pdb 1032.9896
complex.3659.pdb 1032.9583
complex.3660.pdb 1032.9232
complex.3661.pdb 1032.9218
complex.3662.pdb 1032.9170
complex.3663.pdb 1032.8461
complex.3664.pdb 1032.8370
complex.3665.pdb 1032.8301
complex.3666.pdb 1032.8101
complex.3667.pdb 1032.7809
complex.3668.pdb 1032.7446
complex.3669.pdb 1032.6774
complex.3670.pdb 1032.6558
complex.3671.pdb 1032.6366
complex.3672.pdb 1032.6232
complex.3673.pdb 1032.4601
complex.3674.pdb 1032.4269
complex.3675.pdb 1032.3772
complex.3676.pdb 1032.3516
complex.3677.pdb 1032.2690
complex.3678.pdb 1032.2559
complex.3679.pdb 1032.1744
complex.3680.pdb 1032.1537
complex.3681.pdb 1032.1183
complex.3682.pdb 1032.0845
complex.3683.pdb 1032.0404
complex.3684.pdb 1032.0095
complex.3685.pdb 1032.0077
complex.3686.pdb 1031.9974
complex.3687.pdb 1031.9681
complex.3688.pdb 1031.9628
complex.3689.pdb 1031.9541
complex.3690.pdb 1031.8898
complex.3691.pdb 1031.8212
complex.3692.pdb 1031.8187
complex.3693.pdb 1031.8121
complex.3694.pdb 1031.7947
complex.3695.pdb 1031.7554
complex.3696.pdb 1031.6661
complex.3697.pdb 1031.6002
complex.3698.pdb 1031.5748
complex.3699.pdb 1031.5540
complex.3700.pdb 1031.5243
complex.3701.pdb 1031.5239
complex.3702.pdb 1031.5189
complex.3703.pdb 1031.4708
complex.3704.pdb 1031.4058
complex.3705.pdb 1031.4009
complex.3706.pdb 1031.3997
complex.3707.pdb 1031.3947
complex.3708.pdb 1031.3865
complex.3709.pdb 1031.3544
complex.3710.pdb 1031.3279
complex.3711.pdb 1031.3129
complex.3712.pdb 1031.3063
complex.3713.pdb 1031.2102
complex.3714.pdb 1031.2068
complex.3715.pdb 1031.2026
complex.3716.pdb 1031.1781
complex.3717.pdb 1031.1378
complex.3718.pdb 1031.1340
complex.3719.pdb 1031.1293
complex.3720.pdb 1031.1050
complex.3721.pdb 1031.0826
complex.3722.pdb 1031.0348
complex.3723.pdb 1031.0265
complex.3724.pdb 1031.0175
complex.3725.pdb 1030.9982
complex.3726.pdb 1030.9691
complex.3727.pdb 1030.9241
complex.3728.pdb 1030.8387
complex.3729.pdb 1030.7877
complex.3730.pdb 1030.7527
complex.3731.pdb 1030.7328
complex.3732.pdb 1030.6892
complex.3733.pdb 1030.6437
complex.3734.pdb 1030.6001
complex.3735.pdb 1030.5502
complex.3736.pdb 1030.4924
complex.3737.pdb 1030.4839
complex.3738.pdb 1030.4624
complex.3739.pdb 1030.4078
complex.3740.pdb 1030.4060
complex.3741.pdb 1030.4023
complex.3742.pdb 1030.3633
complex.3743.pdb 1030.3081
complex.3744.pdb 1030.2827
complex.3745.pdb 1030.2018
complex.3746.pdb 1030.0424
complex.3747.pdb 1030.0375
complex.3748.pdb 1030.0253
complex.3749.pdb 1029.9792
complex.3750.pdb 1029.9578
complex.3751.pdb 1029.8994
complex.3752.pdb 1029.8890
complex.3753.pdb 1029.8557
complex.3754.pdb 1029.8291
complex.3755.pdb 1029.7289
complex.3756.pdb 1029.7277
complex.3757.pdb 1029.7222
complex.3758.pdb 1029.7207
complex.3759.pdb 1029.7073
complex.3760.pdb 1029.6730
complex.3761.pdb 1029.6608
complex.3762.pdb 1029.6086
complex.3763.pdb 1029.5774
complex.3764.pdb 1029.4945
complex.3765.pdb 1029.4276
complex.3766.pdb 1029.4192
complex.3767.pdb 1029.3672
complex.3768.pdb 1029.3033
complex.3769.pdb 1029.2999
complex.3770.pdb 1029.2783
complex.3771.pdb 1029.2723
complex.3772.pdb 1029.2638
complex.3773.pdb 1029.2579
complex.3774.pdb 1029.2163
complex.3775.pdb 1029.2146
complex.3776.pdb 1029.1803
complex.3777.pdb 1029.1763
complex.3778.pdb 1029.1489
complex.3779.pdb 1029.1396
complex.3780.pdb 1029.1382
complex.3781.pdb 1029.0931
complex.3782.pdb 1029.0586
complex.3783.pdb 1029.0216
complex.3784.pdb 1029.0100
complex.3785.pdb 1029.0078
complex.3786.pdb 1028.9645
complex.3787.pdb 1028.9464
complex.3788.pdb 1028.9058
complex.3789.pdb 1028.8712
complex.3790.pdb 1028.8381
complex.3791.pdb 1028.8303
complex.3792.pdb 1028.7869
complex.3793.pdb 1028.7750
complex.3794.pdb 1028.7271
complex.3795.pdb 1028.7114
complex.3796.pdb 1028.6459
complex.3797.pdb 1028.6379
complex.3798.pdb 1028.5963
complex.3799.pdb 1028.5923
complex.3800.pdb 1028.5719
complex.3801.pdb 1028.5419
complex.3802.pdb 1028.5366
complex.3803.pdb 1028.5337
complex.3804.pdb 1028.4813
complex.3805.pdb 1028.4755
complex.3806.pdb 1028.4752
complex.3807.pdb 1028.4521
complex.3808.pdb 1028.4489
complex.3809.pdb 1028.4275
complex.3810.pdb 1028.3955
complex.3811.pdb 1028.3792
complex.3812.pdb 1028.3738
complex.3813.pdb 1028.3218
complex.3814.pdb 1028.3042
complex.3815.pdb 1028.3014
complex.3816.pdb 1028.2993
complex.3817.pdb 1028.2937
complex.3818.pdb 1028.2910
complex.3819.pdb 1028.2617
complex.3820.pdb 1028.0951
complex.3821.pdb 1028.0808
complex.3822.pdb 1028.0295
complex.3823.pdb 1028.0216
complex.3824.pdb 1028.0015
complex.3825.pdb 1027.9951
complex.3826.pdb 1027.9705
complex.3827.pdb 1027.9075
complex.3828.pdb 1027.8997
complex.3829.pdb 1027.8638
complex.3830.pdb 1027.7554
complex.3831.pdb 1027.7101
complex.3832.pdb 1027.6498
complex.3833.pdb 1027.6486
complex.3834.pdb 1027.6212
complex.3835.pdb 1027.6006
complex.3836.pdb 1027.5981
complex.3837.pdb 1027.5968
complex.3838.pdb 1027.5715
complex.3839.pdb 1027.5596
complex.3840.pdb 1027.5519
complex.3841.pdb 1027.5267
complex.3842.pdb 1027.5231
complex.3843.pdb 1027.5221
complex.3844.pdb 1027.4860
complex.3845.pdb 1027.4666
complex.3846.pdb 1027.4421
complex.3847.pdb 1027.4143
complex.3848.pdb 1027.4001
complex.3849.pdb 1027.3732
complex.3850.pdb 1027.3715
complex.3851.pdb 1027.3701
complex.3852.pdb 1027.3156
complex.3853.pdb 1027.3140
complex.3854.pdb 1027.3018
complex.3855.pdb 1027.3013
complex.3856.pdb 1027.2506
complex.3857.pdb 1027.1803
complex.3858.pdb 1027.1649
complex.3859.pdb 1027.1270
complex.3860.pdb 1027.1224
complex.3861.pdb 1027.0852
complex.3862.pdb 1027.0084
complex.3863.pdb 1026.9993
complex.3864.pdb 1026.9590
complex.3865.pdb 1026.9521
complex.3866.pdb 1026.9240
complex.3867.pdb 1026.8607
complex.3868.pdb 1026.7706
complex.3869.pdb 1026.7670
complex.3870.pdb 1026.7626
complex.3871.pdb 1026.7489
complex.3872.pdb 1026.6396
complex.3873.pdb 1026.5658
complex.3874.pdb 1026.5625
complex.3875.pdb 1026.4745
complex.3876.pdb 1026.4645
complex.3877.pdb 1026.3628
complex.3878.pdb 1026.3573
complex.3879.pdb 1026.3336
complex.3880.pdb 1026.2887
complex.3881.pdb 1026.2694
complex.3882.pdb 1026.2565
complex.3883.pdb 1026.2518
complex.3884.pdb 1026.2029
complex.3885.pdb 1026.1859
complex.3886.pdb 1026.0966
complex.3887.pdb 1026.0680
complex.3888.pdb 1026.0634
complex.3889.pdb 1026.0576
complex.3890.pdb 1025.9800
complex.3891.pdb 1025.9792
complex.3892.pdb 1025.9060
complex.3893.pdb 1025.8855
complex.3894.pdb 1025.8556
complex.3895.pdb 1025.7566
complex.3896.pdb 1025.7494
complex.3897.pdb 1025.7134
complex.3898.pdb 1025.7043
complex.3899.pdb 1025.7026
complex.3900.pdb 1025.6747
complex.3901.pdb 1025.6464
complex.3902.pdb 1025.5570
complex.3903.pdb 1025.5278
complex.3904.pdb 1025.5079
complex.3905.pdb 1025.4827
complex.3906.pdb 1025.4305
complex.3907.pdb 1025.4275
complex.3908.pdb 1025.3676
complex.3909.pdb 1025.3203
complex.3910.pdb 1025.2965
complex.3911.pdb 1025.2323
complex.3912.pdb 1025.2059
complex.3913.pdb 1025.1814
complex.3914.pdb 1025.1714
complex.3915.pdb 1025.1604
complex.3916.pdb 1025.1370
complex.3917.pdb 1025.1124
complex.3918.pdb 1025.0887
complex.3919.pdb 1025.0670
complex.3920.pdb 1025.0631
complex.3921.pdb 1024.9878
complex.3922.pdb 1024.9655
complex.3923.pdb 1024.9314
complex.3924.pdb 1024.9152
complex.3925.pdb 1024.7992
complex.3926.pdb 1024.7783
complex.3927.pdb 1024.7434
complex.3928.pdb 1024.7250
complex.3929.pdb 1024.6920
complex.3930.pdb 1024.6696
complex.3931.pdb 1024.6667
complex.3932.pdb 1024.6659
complex.3933.pdb 1024.5693
complex.3934.pdb 1024.5571
complex.3935.pdb 1024.5558
complex.3936.pdb 1024.5406
complex.3937.pdb 1024.5366
complex.3938.pdb 1024.5288
complex.3939.pdb 1024.5189
complex.3940.pdb 1024.4078
complex.3941.pdb 1024.3654
complex.3942.pdb 1024.3331
complex.3943.pdb 1024.2844
complex.3944.pdb 1024.2822
complex.3945.pdb 1024.2708
complex.3946.pdb 1024.2622
complex.3947.pdb 1024.2617
complex.3948.pdb 1024.2325
complex.3949.pdb 1024.2061
complex.3950.pdb 1024.1978
complex.3951.pdb 1024.1565
complex.3952.pdb 1024.1199
complex.3953.pdb 1024.1082
complex.3954.pdb 1024.0336
complex.3955.pdb 1024.0286
complex.3956.pdb 1023.9977
complex.3957.pdb 1023.9925
complex.3958.pdb 1023.9443
complex.3959.pdb 1023.9301
complex.3960.pdb 1023.9274
complex.3961.pdb 1023.9044
complex.3962.pdb 1023.9026
complex.3963.pdb 1023.8919
complex.3964.pdb 1023.8286
complex.3965.pdb 1023.8004
complex.3966.pdb 1023.7816
complex.3967.pdb 1023.7795
complex.3968.pdb 1023.7562
complex.3969.pdb 1023.7249
complex.3970.pdb 1023.7037
complex.3971.pdb 1023.6880
complex.3972.pdb 1023.6473
complex.3973.pdb 1023.6111
complex.3974.pdb 1023.5849
complex.3975.pdb 1023.5571
complex.3976.pdb 1023.5372
complex.3977.pdb 1023.4701
complex.3978.pdb 1023.4594
complex.3979.pdb 1023.4584
complex.3980.pdb 1023.4269
complex.3981.pdb 1023.4175
complex.3982.pdb 1023.3911
complex.3983.pdb 1023.3807
complex.3984.pdb 1023.3724
complex.3985.pdb 1023.2954
complex.3986.pdb 1023.2798
complex.3987.pdb 1023.2789
complex.3988.pdb 1023.2609
complex.3989.pdb 1023.1965
complex.3990.pdb 1023.1584
complex.3991.pdb 1023.1287
complex.3992.pdb 1023.1186
complex.3993.pdb 1023.0676
complex.3994.pdb 1023.0637
complex.3995.pdb 1023.0591
complex.3996.pdb 1023.0549
complex.3997.pdb 1023.0309
complex.3998.pdb 1023.0215
complex.3999.pdb 1022.9814
complex.4000.pdb 1022.9396
complex.4001.pdb 1022.9258
complex.4002.pdb 1022.9125
complex.4003.pdb 1022.9022
complex.4004.pdb 1022.8168
complex.4005.pdb 1022.8132
complex.4006.pdb 1022.8047
complex.4007.pdb 1022.7509
complex.4008.pdb 1022.7407
complex.4009.pdb 1022.6965
complex.4010.pdb 1022.6881
complex.4011.pdb 1022.6838
complex.4012.pdb 1022.6816
complex.4013.pdb 1022.6500
complex.4014.pdb 1022.6247
complex.4015.pdb 1022.6006
complex.4016.pdb 1022.5978
complex.4017.pdb 1022.5717
complex.4018.pdb 1022.5397
complex.4019.pdb 1022.5392
complex.4020.pdb 1022.4285
complex.4021.pdb 1022.4167
complex.4022.pdb 1022.4119
complex.4023.pdb 1022.3812
complex.4024.pdb 1022.3793
complex.4025.pdb 1022.3591
complex.4026.pdb 1022.3402
complex.4027.pdb 1022.2531
complex.4028.pdb 1022.2316
complex.4029.pdb 1022.2012
complex.4030.pdb 1022.1760
complex.4031.pdb 1022.1235
complex.4032.pdb 1022.1113
complex.4033.pdb 1021.9977
complex.4034.pdb 1021.9482
complex.4035.pdb 1021.9285
complex.4036.pdb 1021.9169
complex.4037.pdb 1021.9102
complex.4038.pdb 1021.9064
complex.4039.pdb 1021.8507
complex.4040.pdb 1021.8373
complex.4041.pdb 1021.8113
complex.4042.pdb 1021.8032
complex.4043.pdb 1021.7648
complex.4044.pdb 1021.7383
complex.4045.pdb 1021.7006
complex.4046.pdb 1021.6748
complex.4047.pdb 1021.6545
complex.4048.pdb 1021.6415
complex.4049.pdb 1021.6277
complex.4050.pdb 1021.6108
complex.4051.pdb 1021.5482
complex.4052.pdb 1021.5276
complex.4053.pdb 1021.5026
complex.4054.pdb 1021.4880
complex.4055.pdb 1021.4373
complex.4056.pdb 1021.4267
complex.4057.pdb 1021.3727
complex.4058.pdb 1021.3250
complex.4059.pdb 1021.2853
complex.4060.pdb 1021.2255
complex.4061.pdb 1021.1472
complex.4062.pdb 1021.1216
complex.4063.pdb 1021.1129
complex.4064.pdb 1021.0892
complex.4065.pdb 1021.0250
complex.4066.pdb 1020.9974
complex.4067.pdb 1020.9880
complex.4068.pdb 1020.9675
complex.4069.pdb 1020.9538
complex.4070.pdb 1020.8954
complex.4071.pdb 1020.8870
complex.4072.pdb 1020.8795
complex.4073.pdb 1020.8120
complex.4074.pdb 1020.8038
complex.4075.pdb 1020.7705
complex.4076.pdb 1020.7665
complex.4077.pdb 1020.7622
complex.4078.pdb 1020.7567
complex.4079.pdb 1020.7504
complex.4080.pdb 1020.7498
complex.4081.pdb 1020.7108
complex.4082.pdb 1020.6742
complex.4083.pdb 1020.6722
complex.4084.pdb 1020.6486
complex.4085.pdb 1020.5853
complex.4086.pdb 1020.5817
complex.4087.pdb 1020.5668
complex.4088.pdb 1020.5307
complex.4089.pdb 1020.5202
complex.4090.pdb 1020.5059
complex.4091.pdb 1020.4965
complex.4092.pdb 1020.4960
complex.4093.pdb 1020.4882
complex.4094.pdb 1020.4767
complex.4095.pdb 1020.4451
complex.4096.pdb 1020.3380
complex.4097.pdb 1020.2908
complex.4098.pdb 1020.2772
complex.4099.pdb 1020.2749
complex.4100.pdb 1020.2719
complex.4101.pdb 1020.2603
complex.4102.pdb 1020.2505
complex.4103.pdb 1020.2210
complex.4104.pdb 1020.1938
complex.4105.pdb 1020.1754
complex.4106.pdb 1020.1136
complex.4107.pdb 1020.0746
complex.4108.pdb 1020.0673
complex.4109.pdb 1020.0176
complex.4110.pdb 1020.0042
complex.4111.pdb 1019.9705
complex.4112.pdb 1019.9503
complex.4113.pdb 1019.9498
complex.4114.pdb 1019.9421
complex.4115.pdb 1019.9347
complex.4116.pdb 1019.9094
complex.4117.pdb 1019.8913
complex.4118.pdb 1019.8290
complex.4119.pdb 1019.7874
complex.4120.pdb 1019.7657
complex.4121.pdb 1019.6995
complex.4122.pdb 1019.6650
complex.4123.pdb 1019.6548
complex.4124.pdb 1019.4835
complex.4125.pdb 1019.4183
complex.4126.pdb 1019.3603
complex.4127.pdb 1019.3563
complex.4128.pdb 1019.3517
complex.4129.pdb 1019.3492
complex.4130.pdb 1019.3397
complex.4131.pdb 1019.3394
complex.4132.pdb 1019.3149
complex.4133.pdb 1019.2906
complex.4134.pdb 1019.2548
complex.4135.pdb 1019.2104
complex.4136.pdb 1019.2055
complex.4137.pdb 1019.1493
complex.4138.pdb 1019.1095
complex.4139.pdb 1019.0936
complex.4140.pdb 1019.0589
complex.4141.pdb 1019.0393
complex.4142.pdb 1019.0249
complex.4143.pdb 1019.0222
complex.4144.pdb 1019.0142
complex.4145.pdb 1018.9957
complex.4146.pdb 1018.9847
complex.4147.pdb 1018.9235
complex.4148.pdb 1018.8118
complex.4149.pdb 1018.7975
complex.4150.pdb 1018.7924
complex.4151.pdb 1018.7886
complex.4152.pdb 1018.7639
complex.4153.pdb 1018.7520
complex.4154.pdb 1018.7432
complex.4155.pdb 1018.6450
complex.4156.pdb 1018.6398
complex.4157.pdb 1018.6074
complex.4158.pdb 1018.5978
complex.4159.pdb 1018.5508
complex.4160.pdb 1018.5432
complex.4161.pdb 1018.5361
complex.4162.pdb 1018.5240
complex.4163.pdb 1018.4294
complex.4164.pdb 1018.4096
complex.4165.pdb 1018.3169
complex.4166.pdb 1018.2343
complex.4167.pdb 1018.1945
complex.4168.pdb 1018.1432
complex.4169.pdb 1018.1248
complex.4170.pdb 1018.0772
complex.4171.pdb 1018.0751
complex.4172.pdb 1018.0640
complex.4173.pdb 1018.0551
complex.4174.pdb 1018.0352
complex.4175.pdb 1017.8849
complex.4176.pdb 1017.8646
complex.4177.pdb 1017.8503
complex.4178.pdb 1017.7950
complex.4179.pdb 1017.7871
complex.4180.pdb 1017.7758
complex.4181.pdb 1017.7706
complex.4182.pdb 1017.7375
complex.4183.pdb 1017.7194
complex.4184.pdb 1017.7079
complex.4185.pdb 1017.7053
complex.4186.pdb 1017.6476
complex.4187.pdb 1017.6188
complex.4188.pdb 1017.6133
complex.4189.pdb 1017.6079
complex.4190.pdb 1017.5986
complex.4191.pdb 1017.5856
complex.4192.pdb 1017.5804
complex.4193.pdb 1017.5765
complex.4194.pdb 1017.5627
complex.4195.pdb 1017.5444
complex.4196.pdb 1017.4975
complex.4197.pdb 1017.4933
complex.4198.pdb 1017.4901
complex.4199.pdb 1017.4374
complex.4200.pdb 1017.4207
complex.4201.pdb 1017.3102
complex.4202.pdb 1017.2999
complex.4203.pdb 1017.2870
complex.4204.pdb 1017.2619
complex.4205.pdb 1017.2556
complex.4206.pdb 1017.1780
complex.4207.pdb 1017.1750
complex.4208.pdb 1017.0034
complex.4209.pdb 1016.9716
complex.4210.pdb 1016.9323
complex.4211.pdb 1016.9083
complex.4212.pdb 1016.8892
complex.4213.pdb 1016.8871
complex.4214.pdb 1016.8555
complex.4215.pdb 1016.8317
complex.4216.pdb 1016.7805
complex.4217.pdb 1016.7699
complex.4218.pdb 1016.7434
complex.4219.pdb 1016.6987
complex.4220.pdb 1016.6912
complex.4221.pdb 1016.6395
complex.4222.pdb 1016.6166
complex.4223.pdb 1016.6021
complex.4224.pdb 1016.5928
complex.4225.pdb 1016.5728
complex.4226.pdb 1016.5341
complex.4227.pdb 1016.5319
complex.4228.pdb 1016.5214
complex.4229.pdb 1016.5092
complex.4230.pdb 1016.4043
complex.4231.pdb 1016.3882
complex.4232.pdb 1016.3462
complex.4233.pdb 1016.3423
complex.4234.pdb 1016.3307
complex.4235.pdb 1016.3099
complex.4236.pdb 1016.2620
complex.4237.pdb 1016.0572
complex.4238.pdb 1016.0569
complex.4239.pdb 1016.0498
complex.4240.pdb 1016.0262
complex.4241.pdb 1016.0189
complex.4242.pdb 1015.9888
complex.4243.pdb 1015.9320
complex.4244.pdb 1015.9282
complex.4245.pdb 1015.9030
complex.4246.pdb 1015.8690
complex.4247.pdb 1015.8661
complex.4248.pdb 1015.8303
complex.4249.pdb 1015.8001
complex.4250.pdb 1015.7525
complex.4251.pdb 1015.7502
complex.4252.pdb 1015.7193
complex.4253.pdb 1015.7040
complex.4254.pdb 1015.6685
complex.4255.pdb 1015.6568
complex.4256.pdb 1015.6539
complex.4257.pdb 1015.5715
complex.4258.pdb 1015.5579
complex.4259.pdb 1015.5570
complex.4260.pdb 1015.5048
complex.4261.pdb 1015.5015
complex.4262.pdb 1015.4193
complex.4263.pdb 1015.4091
complex.4264.pdb 1015.3950
complex.4265.pdb 1015.3537
complex.4266.pdb 1015.3497
complex.4267.pdb 1015.3349
complex.4268.pdb 1015.2267
complex.4269.pdb 1015.1821
complex.4270.pdb 1015.1697
complex.4271.pdb 1015.1486
complex.4272.pdb 1015.1483
complex.4273.pdb 1015.1226
complex.4274.pdb 1015.0568
complex.4275.pdb 1015.0350
complex.4276.pdb 1015.0052
complex.4277.pdb 1014.9537
complex.4278.pdb 1014.9410
complex.4279.pdb 1014.8711
complex.4280.pdb 1014.8562
complex.4281.pdb 1014.8240
complex.4282.pdb 1014.8154
complex.4283.pdb 1014.7111
complex.4284.pdb 1014.7103
complex.4285.pdb 1014.6608
complex.4286.pdb 1014.6053
complex.4287.pdb 1014.5758
complex.4288.pdb 1014.5684
complex.4289.pdb 1014.5554
complex.4290.pdb 1014.5471
complex.4291.pdb 1014.5187
complex.4292.pdb 1014.4871
complex.4293.pdb 1014.4410
complex.4294.pdb 1014.4283
complex.4295.pdb 1014.4192
complex.4296.pdb 1014.4163
complex.4297.pdb 1014.3920
complex.4298.pdb 1014.3309
complex.4299.pdb 1014.3291
complex.4300.pdb 1014.3141
complex.4301.pdb 1014.2547
complex.4302.pdb 1014.2543
complex.4303.pdb 1014.2130
complex.4304.pdb 1014.2029
complex.4305.pdb 1014.1317
complex.4306.pdb 1014.1176
complex.4307.pdb 1014.0782
complex.4308.pdb 1014.0726
complex.4309.pdb 1014.0585
complex.4310.pdb 1013.9951
complex.4311.pdb 1013.9767
complex.4312.pdb 1013.9655
complex.4313.pdb 1013.9653
complex.4314.pdb 1013.9573
complex.4315.pdb 1013.9529
complex.4316.pdb 1013.8990
complex.4317.pdb 1013.8776
complex.4318.pdb 1013.8679
complex.4319.pdb 1013.8501
complex.4320.pdb 1013.8297
complex.4321.pdb 1013.8272
complex.4322.pdb 1013.7968
complex.4323.pdb 1013.7806
complex.4324.pdb 1013.7516
complex.4325.pdb 1013.7374
complex.4326.pdb 1013.6551
complex.4327.pdb 1013.6422
complex.4328.pdb 1013.5911
complex.4329.pdb 1013.5901
complex.4330.pdb 1013.5469
complex.4331.pdb 1013.4748
complex.4332.pdb 1013.4736
complex.4333.pdb 1013.4424
complex.4334.pdb 1013.2824
