#decoys scores
complex.3493.pdb -6.5899
complex.3494.pdb -1.9540
complex.3495.pdb 2.6595
complex.3496.pdb -1.3288
complex.3497.pdb 2.1202
complex.3498.pdb -1.3090
complex.3499.pdb 1.3213
complex.3500.pdb -0.2299
complex.3501.pdb -1.1784
complex.3502.pdb 0.1478
complex.3503.pdb 7.5727
complex.3504.pdb -2.6421
complex.3505.pdb 4.1713
complex.3506.pdb 0.7523
complex.3507.pdb 5.0045
complex.3508.pdb -0.6614
complex.3509.pdb -1.5495
complex.3510.pdb -4.8106
complex.3511.pdb -3.8245
complex.3512.pdb -4.5479
complex.3513.pdb -3.1868
complex.3514.pdb -4.7211
complex.3515.pdb -0.9748
complex.3516.pdb -3.1762
complex.3517.pdb -1.9397
complex.3518.pdb -0.2196
complex.3519.pdb -1.9001
complex.3520.pdb 5.2914
complex.3521.pdb -2.9656
complex.3522.pdb -0.9970
complex.3523.pdb 6.0416
complex.3524.pdb -6.0698
complex.3525.pdb -4.9507
complex.3526.pdb 6.9756
complex.3527.pdb -3.3523
complex.3528.pdb 5.5792
complex.3529.pdb 5.7688
complex.3530.pdb -6.3418
complex.3531.pdb -2.3155
complex.3532.pdb 1.5761
complex.3533.pdb -3.7260
complex.3534.pdb -2.4386
complex.3535.pdb 0.0267
complex.3536.pdb -2.8524
complex.3537.pdb -4.8570
complex.3538.pdb 1.6221
complex.3539.pdb 2.0051
complex.3540.pdb 2.7704
complex.3541.pdb -0.5746
complex.3542.pdb 3.3695
complex.3543.pdb 6.0314
complex.3544.pdb -4.1953
complex.3545.pdb -1.5360
complex.3546.pdb -0.1109
complex.3547.pdb -3.0158
complex.3548.pdb -1.2657
complex.3549.pdb 2.0248
complex.3550.pdb 0.8961
complex.3551.pdb 2.5043
complex.3552.pdb 1.7365
complex.3553.pdb 0.9283
complex.3554.pdb 5.2166
complex.3555.pdb 1.2334
complex.3556.pdb -1.3288
complex.3557.pdb 8.2156
complex.3558.pdb -3.0923
complex.3559.pdb -0.6737
complex.3560.pdb -1.0868
complex.3561.pdb -1.5878
complex.3562.pdb -2.5803
complex.3563.pdb 2.3945
complex.3564.pdb 1.7208
complex.3565.pdb 4.6502
complex.3566.pdb -2.8398
complex.3567.pdb 2.6523
complex.3568.pdb 1.9237
complex.3569.pdb -4.2305
complex.3570.pdb -3.3925
complex.3571.pdb -4.1902
complex.3572.pdb 2.6351
complex.3573.pdb -3.1384
complex.3574.pdb -1.5796
complex.3575.pdb -1.7575
complex.3576.pdb -1.5083
complex.3577.pdb -1.1573
complex.3578.pdb 6.0781
complex.3579.pdb -1.5732
complex.3580.pdb 0.8979
complex.3581.pdb 5.1657
complex.3582.pdb -0.6306
complex.3583.pdb 6.7609
complex.3584.pdb -1.0212
complex.3585.pdb -1.5646
complex.3586.pdb -1.1090
complex.3587.pdb 1.4374
complex.3588.pdb -1.4734
complex.3589.pdb -3.8202
complex.3590.pdb -5.5244
complex.3591.pdb -0.4284
complex.3592.pdb -1.7577
complex.3593.pdb -5.4132
complex.3594.pdb -4.4645
complex.3595.pdb 2.0203
complex.3596.pdb 1.5475
complex.3597.pdb -1.1850
complex.3598.pdb -4.4211
complex.3599.pdb -0.5323
complex.3600.pdb -2.1335
complex.3601.pdb -2.5785
complex.3602.pdb -0.7290
complex.3603.pdb 1.1264
complex.3604.pdb -2.6239
complex.3605.pdb 5.6671
complex.3606.pdb 0.3704
complex.3607.pdb -1.1692
complex.3608.pdb -5.1072
complex.3609.pdb 1.4666
complex.3610.pdb 3.0741
complex.3611.pdb -1.6498
complex.3612.pdb -3.4769
complex.3613.pdb 0.0234
complex.3614.pdb -1.9964
complex.3615.pdb 5.7677
complex.3616.pdb 3.5926
complex.3617.pdb -0.6857
complex.3618.pdb -3.0537
complex.3619.pdb -4.2667
complex.3620.pdb 2.0323
complex.3621.pdb 0.4476
complex.3622.pdb 2.4357
complex.3623.pdb 0.8452
complex.3624.pdb 2.1850
complex.3625.pdb -4.6339
complex.3626.pdb 0.6093
complex.3627.pdb 0.2431
complex.3628.pdb -2.9312
complex.3629.pdb -3.1299
complex.3630.pdb -2.2814
complex.3631.pdb 5.4296
complex.3632.pdb 0.2535
complex.3633.pdb 3.2389
complex.3634.pdb 2.2735
complex.3635.pdb 1.9744
complex.3636.pdb 1.1710
complex.3637.pdb -0.2771
complex.3638.pdb -1.3277
complex.3639.pdb 2.5770
complex.3640.pdb -7.9426
complex.3641.pdb -2.2016
complex.3642.pdb 6.2570
complex.3643.pdb 0.8219
complex.3644.pdb -5.7122
complex.3645.pdb -2.6503
complex.3646.pdb -1.0470
complex.3647.pdb 3.2129
complex.3648.pdb -4.7712
complex.3649.pdb 0.6970
complex.3650.pdb 2.0902
complex.3651.pdb 0.5304
complex.3652.pdb 8.1190
complex.3653.pdb -1.3104
complex.3654.pdb -0.1267
complex.3655.pdb 1.2026
complex.3656.pdb -0.6147
complex.3657.pdb -4.2150
complex.3658.pdb -1.6010
complex.3659.pdb -2.3665
complex.3660.pdb 7.6627
complex.3661.pdb -5.0357
complex.3662.pdb -0.7263
complex.3663.pdb 3.9249
complex.3664.pdb 3.5770
complex.3665.pdb 5.1679
complex.3666.pdb -3.5196
complex.3667.pdb 1.4119
complex.3668.pdb -0.3083
complex.3669.pdb -2.8595
complex.3670.pdb 3.1254
complex.3671.pdb -2.8430
complex.3672.pdb 1.0170
complex.3673.pdb 6.7484
complex.3674.pdb -2.8023
complex.3675.pdb -0.8663
complex.3676.pdb -1.7500
complex.3677.pdb 6.4905
complex.3678.pdb 0.1329
complex.3679.pdb 0.8012
complex.3680.pdb 0.3071
complex.3681.pdb 1.9677
complex.3682.pdb -2.6849
complex.3683.pdb 0.9898
complex.3684.pdb -2.9955
complex.3685.pdb 3.3400
complex.3686.pdb 5.0748
complex.3687.pdb -2.0376
complex.3688.pdb 1.2709
complex.3689.pdb 1.7655
complex.3690.pdb -3.0029
complex.3691.pdb 2.5876
complex.3692.pdb -2.7141
complex.3693.pdb -0.4092
complex.3694.pdb -1.5844
complex.3695.pdb -1.2419
complex.3696.pdb -0.8719
complex.3697.pdb 0.8388
complex.3698.pdb -1.7613
complex.3699.pdb 4.9862
complex.3700.pdb 0.3999
complex.3701.pdb -4.5974
complex.3702.pdb -4.2527
complex.3703.pdb -0.9174
complex.3704.pdb -4.2000
complex.3705.pdb -3.1507
complex.3706.pdb 0.1345
complex.3707.pdb -1.4141
complex.3708.pdb 5.5803
complex.3709.pdb 5.3498
complex.3710.pdb -4.7337
complex.3711.pdb 0.2963
complex.3712.pdb -0.3642
complex.3713.pdb 0.2846
complex.3714.pdb 0.1749
complex.3715.pdb -3.7961
complex.3716.pdb 2.3633
complex.3717.pdb 2.1325
complex.3718.pdb -2.8333
complex.3719.pdb -1.1410
complex.3720.pdb -5.1443
complex.3721.pdb 3.2419
complex.3722.pdb 7.2963
complex.3723.pdb 4.0484
complex.3724.pdb -2.4681
complex.3725.pdb -1.9062
complex.3726.pdb 6.0111
complex.3727.pdb 0.7191
complex.3728.pdb -1.5132
complex.3729.pdb 0.3270
complex.3730.pdb 3.5141
complex.3731.pdb -1.6683
complex.3732.pdb -1.3048
complex.3733.pdb -2.0570
complex.3734.pdb -0.6335
complex.3735.pdb -1.2403
complex.3736.pdb 5.7589
complex.3737.pdb 5.2096
complex.3738.pdb 2.1155
complex.3739.pdb 5.1416
complex.3740.pdb 3.2337
complex.3741.pdb -0.4598
complex.3742.pdb 7.2624
complex.3743.pdb 1.1401
complex.3744.pdb 0.7897
complex.3745.pdb 2.2490
complex.3746.pdb -0.5378
complex.3747.pdb -3.6550
complex.3748.pdb -2.4621
complex.3749.pdb -3.3717
complex.3750.pdb 6.3198
complex.3751.pdb -0.0484
complex.3752.pdb -0.9943
complex.3753.pdb -2.7032
complex.3754.pdb 3.9273
complex.3755.pdb 2.3799
complex.3756.pdb -0.3534
complex.3757.pdb -2.0332
complex.3758.pdb 7.5356
complex.3759.pdb -3.7851
complex.3760.pdb -2.2578
complex.3761.pdb -1.4350
complex.3762.pdb 1.9922
complex.3763.pdb 0.3995
complex.3764.pdb -1.3388
complex.3765.pdb 3.9433
complex.3766.pdb -3.2736
complex.3767.pdb 4.0585
complex.3768.pdb -0.4257
complex.3769.pdb 3.2624
complex.3770.pdb 2.1609
complex.3771.pdb 3.1363
complex.3772.pdb 0.1924
complex.3773.pdb 0.7283
complex.3774.pdb -1.5584
complex.3775.pdb -4.5519
complex.3776.pdb 0.4307
complex.3777.pdb -2.8184
complex.3778.pdb 2.5403
complex.3779.pdb -1.6726
complex.3780.pdb -0.1243
complex.3781.pdb -0.7867
complex.3782.pdb 2.5394
complex.3783.pdb -2.4221
complex.3784.pdb -4.2080
complex.3785.pdb -4.0984
complex.3786.pdb -0.5084
complex.3787.pdb 0.8305
complex.3788.pdb -1.7190
complex.3789.pdb -0.1356
complex.3790.pdb -0.7007
complex.3791.pdb -1.2157
complex.3792.pdb -2.7979
complex.3793.pdb -1.6100
complex.3794.pdb -2.9615
complex.3795.pdb -3.5681
complex.3796.pdb 5.0297
complex.3797.pdb -1.4107
complex.3798.pdb -1.6701
complex.3799.pdb -0.8233
complex.3800.pdb -2.7339
complex.3801.pdb -1.6008
complex.3802.pdb 0.5280
complex.3803.pdb -2.5958
complex.3804.pdb 1.0431
complex.3805.pdb -2.1785
complex.3806.pdb 1.6223
complex.3807.pdb -2.9433
complex.3808.pdb -2.8776
complex.3809.pdb 0.1618
complex.3810.pdb -2.5588
complex.3811.pdb -0.2768
complex.3812.pdb 3.2831
complex.3813.pdb -1.7679
complex.3814.pdb -1.0842
complex.3815.pdb 1.4943
complex.3816.pdb -3.3319
complex.3817.pdb -0.0605
complex.3818.pdb -0.0109
complex.3819.pdb 3.0717
complex.3820.pdb -2.5022
complex.3821.pdb 0.7736
complex.3822.pdb 5.9740
complex.3823.pdb -0.6502
complex.3824.pdb 2.6280
complex.3825.pdb -2.5785
complex.3826.pdb 0.2946
complex.3827.pdb -2.0948
complex.3828.pdb 0.0082
complex.3829.pdb 1.2993
complex.3830.pdb -2.8204
complex.3831.pdb 0.4383
complex.3832.pdb 5.2644
complex.3833.pdb -0.3513
complex.3834.pdb 1.6422
complex.3835.pdb 3.0028
complex.3836.pdb 1.2838
complex.3837.pdb 1.3556
complex.3838.pdb -2.5620
complex.3839.pdb 0.4635
complex.3840.pdb 5.7711
complex.3841.pdb 6.0089
complex.3842.pdb -1.8228
complex.3843.pdb 1.4611
complex.3844.pdb 0.9274
complex.3845.pdb -3.4281
complex.3846.pdb 0.6456
complex.3847.pdb -2.4872
complex.3848.pdb -2.0672
complex.3849.pdb 5.1272
complex.3850.pdb -3.8551
complex.3851.pdb -6.3216
complex.3852.pdb 2.8288
complex.3853.pdb 5.2643
complex.3854.pdb -3.1052
complex.3855.pdb -1.3505
complex.3856.pdb -1.2814
complex.3857.pdb -3.2292
complex.3858.pdb -0.6617
complex.3859.pdb -5.8297
complex.3860.pdb 1.7360
complex.3861.pdb -1.3335
complex.3862.pdb -1.4416
complex.3863.pdb -4.4689
complex.3864.pdb 1.3916
complex.3865.pdb -1.7953
complex.3866.pdb -1.1026
complex.3867.pdb 0.6647
complex.3868.pdb 3.0891
complex.3869.pdb -2.5126
complex.3870.pdb 0.2645
complex.3871.pdb -0.6930
complex.3872.pdb -2.4222
complex.3873.pdb -4.6514
complex.3874.pdb 7.9616
complex.3875.pdb -0.5598
complex.3876.pdb -1.1817
complex.3877.pdb 3.7041
complex.3878.pdb -4.0859
complex.3879.pdb -3.0177
complex.3880.pdb 0.6124
complex.3881.pdb -3.7659
complex.3882.pdb -4.4042
complex.3883.pdb -4.2576
complex.3884.pdb -3.7494
complex.3885.pdb -0.4902
complex.3886.pdb 2.0451
complex.3887.pdb 5.9935
complex.3888.pdb 1.7098
complex.3889.pdb -0.8388
complex.3890.pdb 1.1975
complex.3891.pdb 0.7409
complex.3892.pdb 3.4702
complex.3893.pdb 2.6917
complex.3894.pdb -1.1533
complex.3895.pdb -1.2297
complex.3896.pdb 2.1605
complex.3897.pdb 4.7465
complex.3898.pdb -0.6280
complex.3899.pdb -2.1665
complex.3900.pdb 3.3866
complex.3901.pdb 1.9207
complex.3902.pdb 6.2517
complex.3903.pdb -2.0596
complex.3904.pdb -3.7765
complex.3905.pdb -1.0780
complex.3906.pdb -3.3562
complex.3907.pdb -11.6664
complex.3908.pdb -4.5722
complex.3909.pdb 1.5246
complex.3910.pdb -3.8145
complex.3911.pdb -3.2422
complex.3912.pdb -3.8068
complex.3913.pdb -1.3976
complex.3914.pdb -4.8127
complex.3915.pdb -0.3160
complex.3916.pdb -1.0721
complex.3917.pdb -5.5916
complex.3918.pdb -5.3655
complex.3919.pdb -2.6558
complex.3920.pdb 3.0547
complex.3921.pdb 0.3930
complex.3922.pdb -0.2516
complex.3923.pdb -3.5137
complex.3924.pdb 3.1701
complex.3925.pdb 6.3944
complex.3926.pdb -0.8717
complex.3927.pdb -0.0504
complex.3928.pdb -1.0985
complex.3929.pdb -3.2765
complex.3930.pdb 1.4962
complex.3931.pdb 4.2142
complex.3932.pdb -0.8405
complex.3933.pdb 4.8399
complex.3934.pdb 2.0977
complex.3935.pdb 7.6948
complex.3936.pdb -2.7059
complex.3937.pdb -3.5336
complex.3938.pdb 6.1547
complex.3939.pdb -2.5315
complex.3940.pdb -0.3928
complex.3941.pdb 3.0249
complex.3942.pdb -0.1797
complex.3943.pdb -3.9874
complex.3944.pdb 4.9207
complex.3945.pdb -0.0400
complex.3946.pdb -4.4843
complex.3947.pdb -2.7248
complex.3948.pdb -1.3157
complex.3949.pdb -0.1338
complex.3950.pdb 1.0775
complex.3951.pdb -4.8008
complex.3952.pdb -1.4830
complex.3953.pdb -3.4759
complex.3954.pdb -3.9827
complex.3955.pdb -3.5196
complex.3956.pdb -1.1616
complex.3957.pdb -4.5756
complex.3958.pdb -4.2655
complex.3959.pdb -4.5063
complex.3960.pdb 3.9407
complex.3961.pdb 1.4279
complex.3962.pdb -2.9800
complex.3963.pdb -0.7343
complex.3964.pdb -3.4993
complex.3965.pdb 3.6684
complex.3966.pdb -6.0352
complex.3967.pdb 2.5850
complex.3968.pdb -4.0409
complex.3969.pdb -1.2692
complex.3970.pdb -3.0479
complex.3971.pdb 6.4460
complex.3972.pdb 2.6425
complex.3973.pdb -0.3612
complex.3974.pdb 0.9484
complex.3975.pdb 3.6758
complex.3976.pdb 5.1336
complex.3977.pdb 0.7740
complex.3978.pdb 2.8996
complex.3979.pdb 1.5228
complex.3980.pdb -3.0282
complex.3981.pdb -1.2948
complex.3982.pdb -0.9950
complex.3983.pdb -2.8124
complex.3984.pdb -1.4060
complex.3985.pdb -1.1221
complex.3986.pdb -3.2645
complex.3987.pdb 0.1726
complex.3988.pdb -0.4707
complex.3989.pdb 4.1235
complex.3990.pdb 8.2066
complex.3991.pdb -0.1169
complex.3992.pdb -0.4728
complex.3993.pdb 0.9675
complex.3994.pdb 1.5085
complex.3995.pdb 5.4874
complex.3996.pdb 1.1724
complex.3997.pdb 5.1134
complex.3998.pdb 3.0671
complex.3999.pdb -2.7710
complex.4000.pdb -0.5974
complex.4001.pdb -0.0658
complex.4002.pdb -1.4933
complex.4003.pdb -0.2360
complex.4004.pdb -2.4789
complex.4005.pdb 0.5939
complex.4006.pdb -4.6308
complex.4007.pdb -0.1617
complex.4008.pdb 1.2928
complex.4009.pdb -3.4888
complex.4010.pdb 0.8142
complex.4011.pdb -1.0833
complex.4012.pdb -5.6296
complex.4013.pdb -2.7805
complex.4014.pdb -2.3196
complex.4015.pdb 1.3233
complex.4016.pdb -2.5037
complex.4017.pdb -3.1355
complex.4018.pdb -2.6804
complex.4019.pdb 4.7209
complex.4020.pdb -4.8043
complex.4021.pdb 0.6722
complex.4022.pdb 1.6161
complex.4023.pdb 4.9956
complex.4024.pdb -4.7762
complex.4025.pdb 0.7921
complex.4026.pdb 6.4793
complex.4027.pdb -2.8629
complex.4028.pdb -2.5580
complex.4029.pdb -2.6562
complex.4030.pdb -5.5160
complex.4031.pdb -2.5528
complex.4032.pdb 3.6617
complex.4033.pdb -3.1255
complex.4034.pdb 4.0725
complex.4035.pdb -0.1163
complex.4036.pdb 0.9559
complex.4037.pdb 4.7098
complex.4038.pdb -2.4409
complex.4039.pdb 1.7516
complex.4040.pdb -5.7460
complex.4041.pdb -2.0353
complex.4042.pdb -3.3124
complex.4043.pdb -4.8275
complex.4044.pdb -4.6436
complex.4045.pdb 4.5484
complex.4046.pdb 0.2732
complex.4047.pdb 0.8343
complex.4048.pdb -3.0043
complex.4049.pdb -0.7927
complex.4050.pdb 3.0299
complex.4051.pdb -0.2957
complex.4052.pdb -1.1190
complex.4053.pdb -1.3624
complex.4054.pdb -2.3642
complex.4055.pdb -3.9819
complex.4056.pdb -5.9807
complex.4057.pdb -2.1149
complex.4058.pdb -0.7006
complex.4059.pdb 1.3323
complex.4060.pdb 0.9337
complex.4061.pdb -5.3676
complex.4062.pdb -1.6645
complex.4063.pdb 0.6110
complex.4064.pdb 0.9554
complex.4065.pdb -4.1531
complex.4066.pdb 5.2726
complex.4067.pdb -3.4386
complex.4068.pdb 2.7656
complex.4069.pdb -4.1062
complex.4070.pdb 1.3318
complex.4071.pdb 4.1024
complex.4072.pdb -7.1723
complex.4073.pdb 2.0247
complex.4074.pdb 1.0412
complex.4075.pdb 2.3065
complex.4076.pdb 2.8631
complex.4077.pdb -0.2912
complex.4078.pdb -1.8422
complex.4079.pdb -4.5790
complex.4080.pdb 4.0034
complex.4081.pdb -1.5439
complex.4082.pdb 3.2415
complex.4083.pdb 3.0091
complex.4084.pdb -2.1409
complex.4085.pdb 0.3244
complex.4086.pdb -0.5291
complex.4087.pdb -6.1909
complex.4088.pdb 3.8273
complex.4089.pdb -4.3774
complex.4090.pdb 0.0287
complex.4091.pdb 6.9938
complex.4092.pdb -2.7408
complex.4093.pdb -1.4690
complex.4094.pdb -4.2914
complex.4095.pdb -1.3638
complex.4096.pdb -0.4388
complex.4097.pdb 0.4572
complex.4098.pdb 4.1895
complex.4099.pdb -0.3788
complex.4100.pdb -2.9056
complex.4101.pdb -1.5479
complex.4102.pdb -0.8597
complex.4103.pdb -3.1595
complex.4104.pdb -3.2051
complex.4105.pdb -2.7509
complex.4106.pdb -1.9001
complex.4107.pdb -2.8841
complex.4108.pdb -3.2119
complex.4109.pdb -2.2085
complex.4110.pdb 3.6058
complex.4111.pdb 5.8828
complex.4112.pdb -2.6753
complex.4113.pdb 3.1496
complex.4114.pdb -1.9925
complex.4115.pdb 4.7513
complex.4116.pdb -3.7826
complex.4117.pdb -3.8347
complex.4118.pdb -5.0872
complex.4119.pdb 0.7971
complex.4120.pdb -2.1169
complex.4121.pdb 0.7708
complex.4122.pdb -1.0018
complex.4123.pdb 3.8675
complex.4124.pdb -2.4604
complex.4125.pdb 0.0288
complex.4126.pdb -3.8232
complex.4127.pdb 5.0154
complex.4128.pdb 0.7445
complex.4129.pdb -0.1892
complex.4130.pdb -2.3662
complex.4131.pdb -3.6130
complex.4132.pdb 2.9921
complex.4133.pdb -4.3659
complex.4134.pdb -3.9422
complex.4135.pdb 0.6253
complex.4136.pdb 0.5960
complex.4137.pdb -0.6324
complex.4138.pdb -4.2776
complex.4139.pdb -0.7333
complex.4140.pdb -2.6105
complex.4141.pdb -1.7778
complex.4142.pdb 1.6511
complex.4143.pdb -2.2966
complex.4144.pdb -1.7394
complex.4145.pdb -3.2887
complex.4146.pdb -4.0997
complex.4147.pdb -2.0060
complex.4148.pdb -2.0753
complex.4149.pdb 1.5925
complex.4150.pdb -2.0991
complex.4151.pdb 0.8656
complex.4152.pdb 1.2861
complex.4153.pdb -1.9760
complex.4154.pdb 3.2619
complex.4155.pdb -3.1378
complex.4156.pdb -2.6088
complex.4157.pdb 4.7677
complex.4158.pdb -1.3018
complex.4159.pdb 0.3267
complex.4160.pdb -3.0697
complex.4161.pdb 4.5387
complex.4162.pdb -4.6910
complex.4163.pdb 2.0442
complex.4164.pdb 2.7543
complex.4165.pdb 0.9191
complex.4166.pdb 1.2737
complex.4167.pdb 5.3546
complex.4168.pdb 3.6388
complex.4169.pdb -2.2287
complex.4170.pdb 3.6098
complex.4171.pdb -4.1747
complex.4172.pdb -1.6061
complex.4173.pdb -7.0476
complex.4174.pdb -2.9136
complex.4175.pdb -1.9074
complex.4176.pdb -0.4363
complex.4177.pdb 2.4954
complex.4178.pdb -1.9197
complex.4179.pdb -0.8777
complex.4180.pdb 0.3492
complex.4181.pdb -0.2315
complex.4182.pdb 0.5431
complex.4183.pdb 2.7544
complex.4184.pdb -5.7639
complex.4185.pdb -0.5402
complex.4186.pdb 1.1491
complex.4187.pdb -4.2770
complex.4188.pdb 3.9482
complex.4189.pdb -2.4825
complex.4190.pdb 2.5873
complex.4191.pdb -1.5587
complex.4192.pdb 0.1273
complex.4193.pdb 6.1602
complex.4194.pdb 1.8302
complex.4195.pdb -5.5289
complex.4196.pdb 4.4259
complex.4197.pdb -3.3950
complex.4198.pdb -1.7515
complex.4199.pdb -0.5332
complex.4200.pdb -1.7012
complex.4201.pdb -1.3367
complex.4202.pdb -1.0529
complex.4203.pdb -0.5597
complex.4204.pdb 2.9097
complex.4205.pdb 7.1143
complex.4206.pdb -0.6595
complex.4207.pdb -1.1772
complex.4208.pdb -2.4367
complex.4209.pdb -4.3774
complex.4210.pdb -5.1419
complex.4211.pdb 1.4917
complex.4212.pdb 0.3699
complex.4213.pdb 9.1511
complex.4214.pdb -3.6108
complex.4215.pdb -1.5352
complex.4216.pdb -3.0249
complex.4217.pdb -2.1570
complex.4218.pdb -4.5354
complex.4219.pdb -6.3570
complex.4220.pdb -2.4019
complex.4221.pdb -0.1362
complex.4222.pdb -2.4770
complex.4223.pdb -3.0199
complex.4224.pdb -0.1655
complex.4225.pdb 4.9326
complex.4226.pdb -2.7627
complex.4227.pdb 1.2990
complex.4228.pdb -2.0025
complex.4229.pdb -1.0839
complex.4230.pdb -2.4908
complex.4231.pdb -3.3546
complex.4232.pdb -2.6617
complex.4233.pdb 2.9270
complex.4234.pdb -5.7865
complex.4235.pdb 2.3118
complex.4236.pdb 6.1067
complex.4237.pdb -1.8653
complex.4238.pdb 1.4016
complex.4239.pdb -5.2165
complex.4240.pdb 3.6274
complex.4241.pdb 1.3183
complex.4242.pdb 5.5199
complex.4243.pdb -0.9358
complex.4244.pdb -2.5545
complex.4245.pdb -3.0784
complex.4246.pdb -1.4533
complex.4247.pdb -0.9306
complex.4248.pdb 0.8690
complex.4249.pdb 5.4334
complex.4250.pdb -3.6094
complex.4251.pdb -4.5266
complex.4252.pdb -2.9928
complex.4253.pdb 3.8665
complex.4254.pdb -2.7462
complex.4255.pdb -1.5028
complex.4256.pdb -0.7206
complex.4257.pdb -5.1601
complex.4258.pdb 1.4500
complex.4259.pdb -1.4620
complex.4260.pdb 2.5140
complex.4261.pdb 4.6187
complex.4262.pdb -2.5835
complex.4263.pdb 2.5886
complex.4264.pdb 3.4173
complex.4265.pdb 1.8697
complex.4266.pdb -1.8280
complex.4267.pdb 1.6338
complex.4268.pdb -1.4189
complex.4269.pdb -3.0575
complex.4270.pdb 3.1294
complex.4271.pdb 0.6350
complex.4272.pdb -1.0129
complex.4273.pdb -3.7138
complex.4274.pdb -3.7817
complex.4275.pdb 0.4678
complex.4276.pdb -0.5207
complex.4277.pdb -0.1946
complex.4278.pdb 5.1679
complex.4279.pdb 2.0402
complex.4280.pdb -3.9717
complex.4281.pdb -0.0125
complex.4282.pdb -1.2542
complex.4283.pdb -3.0969
complex.4284.pdb -2.7843
complex.4285.pdb -4.1104
complex.4286.pdb 1.3372
complex.4287.pdb 0.6444
complex.4288.pdb -0.8033
complex.4289.pdb -3.7085
complex.4290.pdb -4.1682
complex.4291.pdb -2.6434
complex.4292.pdb -0.4398
complex.4293.pdb 3.7083
complex.4294.pdb -4.2196
complex.4295.pdb 1.5026
complex.4296.pdb 4.0775
complex.4297.pdb 1.8890
complex.4298.pdb -1.9245
complex.4299.pdb 2.7056
complex.4300.pdb -1.9714
complex.4301.pdb -5.3224
complex.4302.pdb 1.0599
complex.4303.pdb -1.6289
complex.4304.pdb 6.8031
complex.4305.pdb -1.5970
complex.4306.pdb -3.5908
complex.4307.pdb -1.1107
complex.4308.pdb -1.7706
complex.4309.pdb 0.0500
complex.4310.pdb -1.8345
complex.4311.pdb -5.5328
complex.4312.pdb -3.2210
complex.4313.pdb -0.1697
complex.4314.pdb -5.1076
complex.4315.pdb -2.7094
complex.4316.pdb 0.2254
complex.4317.pdb -1.1766
complex.4318.pdb 2.5298
complex.4319.pdb -1.2329
complex.4320.pdb 1.9681
complex.4321.pdb -1.1918
complex.4322.pdb -1.2110
complex.4323.pdb -2.2617
complex.4324.pdb -1.1373
complex.4325.pdb -5.7207
complex.4326.pdb -3.1288
complex.4327.pdb 4.2903
complex.4328.pdb -0.0729
complex.4329.pdb 3.4377
complex.4330.pdb -1.7231
complex.4331.pdb -3.4504
complex.4332.pdb 3.9307
complex.4333.pdb 0.8399
complex.4334.pdb -0.8546
complex.4335.pdb -4.1737
complex.4336.pdb -0.7441
complex.4337.pdb -3.7649
complex.4338.pdb 1.3228
complex.4339.pdb 0.4436
complex.4340.pdb -0.4510
complex.4341.pdb 6.0259
complex.4342.pdb 3.6740
complex.4343.pdb -0.9576
complex.4344.pdb -1.4283
complex.4345.pdb 6.0870
complex.4346.pdb -0.5229
complex.4347.pdb -2.9525
complex.4348.pdb 3.1101
complex.4349.pdb 0.1513
complex.4350.pdb -3.4669
complex.4351.pdb -2.7452
complex.4352.pdb 5.9045
complex.4353.pdb -5.2769
complex.4354.pdb -1.7933
complex.4355.pdb 4.6234
complex.4356.pdb 0.2218
complex.4357.pdb -6.3871
complex.4358.pdb -1.3195
complex.4359.pdb -1.4089
complex.4360.pdb -0.5269
complex.4361.pdb 1.1779
complex.4362.pdb -0.6193
complex.4363.pdb -0.5715
complex.4364.pdb 0.3761
complex.4365.pdb 0.5837
complex.4366.pdb 4.9895
complex.4367.pdb -0.5404
complex.4368.pdb 0.0106
complex.4369.pdb 0.9906
complex.4370.pdb -2.0174
complex.4371.pdb -3.1945
complex.4372.pdb -4.2111
complex.4373.pdb -0.2783
complex.4374.pdb 2.0095
complex.4375.pdb -3.3194
complex.4376.pdb -2.7507
complex.4377.pdb -2.0603
complex.4378.pdb 2.1694
complex.4379.pdb -1.7258
complex.4380.pdb -1.9675
complex.4381.pdb -1.2432
complex.4382.pdb 2.8833
complex.4383.pdb -3.1798
complex.4384.pdb 3.0652
complex.4385.pdb 2.6691
complex.4386.pdb 0.7078
complex.4387.pdb -0.8644
complex.4388.pdb -1.1223
complex.4389.pdb -1.7355
complex.4390.pdb -4.0482
complex.4391.pdb -0.3040
